id,title,genres,authors,description,readers_count,avg_rating
133096,Мифология композиции в фотографии,Искусство фотографии,Андрей Зейгарник,,19,5.0
168595,Могущество разума,"Книги по философии,Этика",Бенедикт Спиноза,,14,5.0
167957,Модель Пикмана,"Ужасы,Мистика,Классика фантастики,Классика фэнтези",Говард Лавкрафт,,19,4.0
92048,"Мозг во сне. Что происходит с мозгом, пока мы спим","Научно-популярная литература,Нейробиология",Андреа Рок,,12,
294719,"Мозг, исцеляющий себя. Реальные истории людей, которые победили болезни, преобразили свой мозг и обнаружили способности, о которых не подозревали","Научно-популярная литература,Нейробиология,Истории из жизни",Норман Дойдж,,43,4.5
40109,Мозг. Тайны разума,"Научно-популярная литература,Зарубежная образовательная литература,Нейробиология",Уайлдер Пенфилд,,10,
164037,Мозг: Ваша личная история,"Научно-популярная литература,Зарубежная образовательная литература,Нейробиология",Дэвид Иглмен,,15,5.0
158620,Мой дом – мое счастье. Все будет HYGGE!,Интерьеры,Ольга Валле,,26,4.0
201231,Молитва нейрохирурга,"Истории из жизни,Популярно о медицине","Дэвид Леви,Джоэл Килпатрик",,10,5.0
138072,Мораль XXI века,"Книги по философии,Зарубежная образовательная литература,Социология",Дарио Салас Соммэр,,27,4.5
149936,Мост через бездну. Великие мастера,"Изобразительное искусство,История искусства",Паола Волкова,,18,4.8
257410,Мост через бездну. Импрессионисты и XX век,"Изобразительное искусство,История искусства",Паола Волкова,,11,4.8
8438,Моя система воспитания. Педагогическая поэма,"Литература 20 века,Русская классика,Советская литература,Педагогика",Антон Макаренко,,26,5.0
311633,"Мужчины с Марса, женщины с Венеры… Содружество или четвертая мировая?","Зарубежная деловая литература,О психологии популярно","Джон Грэй,Барбара Эннис",,46,5.0
179857,Муниципальное право России. Вопросы и ответы,Муниципальное право,Николай Постовой,,14,1.0
91067,На иных ветрах,"Зарубежное фэнтези,Книги про волшебников,Классика фэнтези",Урсула Ле Гуин,,21,4.9
118608,Найкоротша історія часу,"Научно-популярная литература,Астрономия,Зарубежная образовательная литература,Физика","Леонард Млодинов,Стивен Хокинг",,20,5.0
173407,Наследие противоречий. Истоки русского экономического характера,"Управление экономикой,Экономическое развитие,История экономики",Никита Кричевский,,24,5.0
113678,Настоящая Спарта. Без домыслов и наветов,"Научно-популярная литература,История Древнего мира,Всемирная история",Андрей Савельев,,15,
151673,Научись мотивировать людей за 7 дней,"Управление персоналом,Зарубежная деловая литература","Сью Стокдейл,Клайв Стипер",,13,5.0
40781,Начинающему тренеру,Управление персоналом,Марина Осокина,,17,5.0
295429,Невероятная случайность бытия. Эволюция и рождение человека,"Научно-популярная литература,Антропология,Анатомия и физиология,Генетика,Зоология,Зарубежная образовательная литература",Элис Робертс,,15,5.0
139792,Невроз. Тонкие ниточки души…,"Психотерапия,Состояния и явления психики","Элина Кальманович,Алёна Шамрай",,6,5.0
112345,Недвижимость и ипотека,Недвижимость,Денис Шевчук,,15,4.2
81312,"Незаконная деятельность адвокатов в уголовном судопроизводстве, средства предупреждения и нейтрализации","Монографии,Адвокатура",Юрий Гармаев,,16,3.8
293993,Нейросетевая торговая система. Пошаговая разработка для платформы META TRADER 4 в среде MATLAB. Сокращенное издание,"Forex,Технический анализ,Трейдинг",Андрей Дибров,,10,4.7
163244,Необоримая стена,"Православные традиции,Исторические любовные романы,Короткие любовные романы",Лариса Черногорец,,14,
255019,Непокобелимый Чейз,Природа и животные,Мария Семёнова,,9,5.0
300384,Непонятное искусство. От Моне до Бэнкси,"Искусствоведение,История искусства,Зарубежная литература о культуре и искусстве",Уилл Гомперц,,22,5.0
29506,Нравственные письма к Луцилию,"Книги по философии,Античная литература",Луций Сенека,,21,4.5
50854,"О выпивке, о Боге, о любви",Юмористические стихи,Игорь Губерман,,30,
321566,О необходимости причащения младенцев,"Православные традиции,Православие",Олег Нецветаев,,16,4.6
153094,О чем думают растения?,"Научно-популярная литература,Ботаника,Нейробиология","Стефано Манкузо,Алессандра Виола",,18,5.0
35254,О чем плачут лошади,"Внеклассное чтение,Литература 20 века,Советская литература",Федор Абрамов,,15,
224492,Об едином хозяйственном плане,"Политология,Государственное и муниципальное управление",Владимир Ленин,,17,3.5
207213,Обитатели пропасти,"Мистика,Зарубежное фэнтези,Классика фантастики,Классика фэнтези",Абрахам Меррит,,6,
87559,Образование: региональные проблемы качества управления,"Политология,Национальная политика,Государственное и муниципальное управление,Педагогика","Галина Леонидова,Александра Шабунова,Максим Головчин",,12,5.0
297173,Обучение младших школьников математике по учебно-методическому комплекту «Перспективная начальная школа»,"Монографии,Педагогика",Александр Чекин,,9,4.0
83908,Община Святого Георгия,"Исторические любовные романы,Русская драматургия",Татьяна Соломатина,,32,4.0
47646,Одиссея,"Зарубежная старинная литература,Античная литература",Иван Егоров,,29,4.8
232282,"Одним словом. Книга для тех, кто хочет придумать хорошее название. 33 урока",Брендинг,Сергей Малайкин,,18,5.0
8424,Организация производства как наука,"Политология,Государственное и муниципальное управление",Алексей Гастев,,16,4.8
154940,Освобождение. Переломные сражения 1943 года,Этнография,Алексей Исаев,,14,4.5
278723,Основы социологии и политологии,"Политология,Социология","Валерий Дмитриев,Леонид Дымченко",,15,4.5
179918,"Особенности расследования преступлений, связанных с посредничеством во взяточничестве","Монографии,Криминалистика","Юрий Гармаев,Роман Степаненко",,12,4.2
195840,"Осязание. Чувство, которое делает нас людьми","Научно-популярная литература,Анатомия и физиология,Нейробиология",Дэвид Линден,,16,4.0
183759,От мольберта к машине,"Искусствоведение,История искусства",Николай Тарабукин,,14,5.0
211076,"Отелло, венецианский мавр","Зарубежная драматургия,Зарубежная классика,Зарубежная старинная литература,Европейская старинная литература",Уильям Шекспир,,13,5.0
201239,Оформление сделок с недвижимостью,"Гражданское право,Недвижимость",Татьяна Семенистая,,11,5.0
62811,Охота на бобра,Природа и животные,"Андрей Беляченко,Наталья Носова",,12,5.0
215239,Охота на зайца,"Охота,Природа и животные","Виктор Кожайкин,Галина Салмова,Леонид Сериков",,16,5.0
24006,Охота по перу,Природа и животные,"Алексей Филипьечев,Леонид Сериков",,16,4.6
157454,Охрана окружающей среды на примере государственного управления водными ресурсами,"Геология,Экология",Сергей Якуцени,,16,5.0
31710,Очередные задачи Советской власти,"Политология,Государственное и муниципальное управление",Владимир Ленин,,12,5.0
97289,Парикмахерша,Русская драматургия,Сергей Медведев,,6,4.5
157173,Патологоанатом. Истории из морга,"Истории из жизни,Популярно о медицине",Карла Валентайн,,18,5.0
142362,Педагогика,Педагогика,"О. Долганова,Е. Шарохина,О. Петрова",,22,4.8
210010,Педагогика: конспект лекций,Педагогика,"О. Долганова,Е. Шарохина,О. Петрова",,18,4.8
53044,Переговоры. Мастер-класс,Переговоры,"Павла Рипинская,Игорь Вагин",,19,5.0
205751,Пересказ комедии Жана-Батиста Мольера «Мещанин во дворянстве»,"Зарубежная драматургия,Зарубежная классика,Европейская старинная литература",Л. А. Базь,,13,5.0
185964,Песнь о Гайавате,"Зарубежная поэзия,Зарубежная классика,Литература 19 века",Генри Лонгфелло,,14,5.0
43982,По дороге к себе,Русская драматургия,Мария Арбатова,,14,5.0
157394,По тропинкам севера,"Зарубежная поэзия,Зарубежная классика,Зарубежная старинная литература,Древневосточная литература",Мацуо Басё,,10,4.7
103157,Повесть о настоящем человеке,"Внеклассное чтение,Советская литература,Книги о войне",Борис Полевой,,27,4.3
302056,Поиск источника: настойчивость на пути художника,"Изобразительное искусство,Зарубежная литература о культуре и искусстве",Джулия Кэмерон,,20,5.0
319627,Пока Фрейд спал. Энциклопедия человеческих пороков,"Научно-популярная литература,Книги по философии,О психологии популярно",Николай Никулин,,11,5.0
54614,Полный курс ораторского мастерства,"Ораторское искусство / риторика,Переговоры","Александр Будников,Анастасия Будникова",,24,5.0
164026,"Помоги, святый отче! Святой Паисий Святогорец. Житие. Наставления. Пророчества","Житийная литература,Православие",Олег Казаков,,15,4.3
41505,"Посвящение и путь освобождения. Что означает буддийское посвящение, как его понять и использовать","Тибетский буддизм,Вероучения в буддизме,Зарубежная религиозная литература",Целе Рангдрёл,,12,5.0
97828,Поток алмазов. Мелодия смерти,"Зарубежные детективы,Классика приключенческой литературы",Эдгар Уоллес,,22,4.7
39652,Поучение,"Политология,Государственное и муниципальное управление",Владимир Мономах,,20,5.0
159825,Похвала глупости,"Зарубежная классика,Европейская старинная литература",Эразм Роттердамский,,19,4.0
244978,Похитители разума. Краткая история лоботомии,"Научно-популярная литература,Психиатрия,Состояния и явления психики",Самуэль Чавкин,,10,5.0
115017,Почему Россия не стала Европой,"Политология,Национальная политика","Андрей Паршев,Леонид Милов",,9,4.5
36622,Почему не все любят ходить на работу. Правда о вовлеченности сотрудников,"Управление персоналом,Зарубежная деловая литература,Корпоративная культура",Патрик Ленсиони,,15,
250498,"Почему у пингвинов не мерзнут лапы? И еще 114 вопросов, которые поставят в тупик любого ученого","Научно-популярная литература,Естествознание,Прочая образовательная литература,Зарубежная образовательная литература",Мик О'Хэйр,,12,5.0
163936,Почки. Как у вас дела?,"Научно-популярная литература,Урология и нефрология,Популярно о медицине",Андре Джиордан,,17,5.0
226003,Поэма о полиции,"Полицейские детективы,Юмористические стихи",Михаил Туркин,,15,3.7
214521,"Правила измерений и приемки пиломатериалов, предусмотренные действующими стандартами – ГОСТ 6564-84, ГОСТ 6782.1-75, ГОСТ 6782.2-75, ГОСТ 13-24-86",Другие справочники,Илья Мельников,,17,4.8
225276,Правовое регулирование развития инфраструктуры связи нового поколения. Внедрение LTE-технологий в России,"Радиотехника,Электрическая связь,Нормативные правовые акты","Константин Гузанов,Виктор Вайпан",,20,5.0
275666,Праздник,"Ужасы,Мистика,Классика фантастики,Классика фэнтези",Говард Лавкрафт,,20,4.8
228932,Прекариат: новый опасный класс,"Зарубежная образовательная литература,Социология",Гай Стэндинг,,11,5.0
170577,Преступление капитана Артура,"Литература 19 века,Классика приключенческой литературы",Мэри Элизабет Брэддон,,13,4.7
274152,Преступления глубинного государства. От 11 сентября до Дональда Трампа,"Политология,Современное политическое положение,Внешняя политика,Зарубежная образовательная литература,Социология",Тьерри Мейсан,,13,5.0
210816,"Принцип пирамиды Минто®. Золотые правила мышления, делового письма и устных выступлений","Ораторское искусство / риторика,Эффективная презентация,Зарубежная деловая литература",Барбара Минто,,7,4.0
176349,Принцип чистого разума,"Научно-популярная литература,Метафизика,Книги по философии,Зарубежная образовательная литература,Эстетика",Иммануил Кант,,20,
319062,Приобретенное бесплодие у женщин и мужчин и его лечение,"Научно-популярная литература,Акушерство и гинекология",Вениамин Яковлев,,12,5.0
109592,Пришел мужчина к женщине,Русская драматургия,Семен Злотников,,16,2.0
316285,"Пробуждение на работе. 35 практичных буддийских принципов, позволяющих обрести ясность и равновесие среди рабочего хаоса","Тибетский буддизм,Вероучения в буддизме,Зарубежная религиозная литература",Майкл Кэрролл,,19,4.7
247530,Продвинутый Мартингейл,"Риски,Forex,Трейдинг",Евгений Миронов,,9,5.0
245317,Проектно-исследовательская деятельность: развитие одаренности,"Монографии,Педагогика","Ирина Подругина,Ирина Ильичева",,15,5.0
241225,Прожорливый ген,"Научно-популярная литература,Генетика,Зарубежная образовательная литература",Митчел Гейнор,,11,4.0
199960,Производство по делам о банкротстве в арбитражном суде,"Гражданское право,Арбитражное процессуальное право","Владимир Попондопуло,Елена Слепченко",,11,5.0
17250,Прометей,"Зарубежная поэзия,Зарубежная драматургия,Зарубежная классика,Литература 19 века",Иоганн Вольфганг Гёте,,14,5.0
124854,Простые вопросы,"Научно-популярная литература,Естествознание",Владимир Антонец,,16,3.3
283096,Психиатрия для самоваров и чайников,"Психиатрия,Состояния и явления психики,Популярно о медицине",Максим Малявин,,20,5.0
274615,Психические расстройства при эпилепсии,"Монографии,Психиатрия,Состояния и явления психики",Борис Казаковцев,,13,5.0
1411,"Психопаты. Достоверный рассказ о людях без жалости, без совести, без раскаяния","Психиатрия,Зарубежная образовательная литература,Нейробиология",Кент Кил,,26,4.5
312088,"Психотерапия, и с чем ее едят?","Научно-популярная литература,Психотерапия,О психологии популярно",Дмитрий Фролов,,13,5.0
142354,Путешествие хирурга по телу человека,"Научно-популярная литература,Анатомия и физиология,Зарубежная образовательная литература",Гэвин Фрэнсис,,63,5.0
199420,Пути классицизма в искусстве,"Изобразительное искусство,Зарубежная литература о культуре и искусстве",Леон Бакст,,11,5.0
102856,Путь жизни – православный,"Воскресная школа,Православие для детей","Алексий Мороз,Тамара Берсенева",,15,4.0
292312,Разведка далеких планет,"Научно-популярная литература,Астрономия,Естествознание",Владимир Сурдин,,14,5.0
193679,Развитие мыслительной деятельности и метапредметные образовательные технологии,Педагогика,"Виктория Смирнова,Валентин Васильев,Елена Лось,Надежда Калягина",,15,5.0
48561,Развитие познавательной самостоятельности младших школьников в процессе обучения математике с использованием рабочих тетрадей,"Педагогика,Математика",А. Болотова,,15,
31081,Размышления,"Книги по философии,Зарубежная образовательная литература,Античная литература",Марк Аврелий Антонин,,13,5.0
54381,Разрез! История хирургии в 28 операциях,"Хирургия,Истории из жизни,Популярно о медицине",Арнольд Ван Де Лаар,,10,
117437,"Разум и цивилизация, или Мерцание в темноте","Научно-популярная литература,Антропология,Всемирная история",Андрей Буровский,,16,5.0
270144,Рассказы и повести,"Внеклассное чтение,Литература 19 века,Русская классика",Антон Чехов,,25,4.6
190654,Рассуждение о начале и основании неравенства между людьми,"Социальная философия,Старинная литература,Литература 19 века",Жан-Жак Руссо,,23,5.0
236068,Расширенный фенотип: длинная рука гена,"Научно-популярная литература,Естествознание,Общая биология,Генетика,Зарубежная образовательная литература",Ричард Докинз,,14,
93129,Революция в голове. Как новые нервные клетки омолаживают мозг,"Научно-популярная литература,Зарубежная образовательная литература,Нейробиология",Герд Кемперманн,,12,
95492,Революция платформ. Как сетевые рынки меняют экономику – и как заставить их работать на вас,"Советы от гуру,Зарубежная деловая литература","Джеффри Паркер,Маршалл ван Альстин,Санджит Чаудари",,18,5.0
295973,Резервы тренерского мастерства,Физкультура и спорт,Валентин Команов,,16,5.0
243344,Рекрутинг на 100%,Поиск и подбор персонала,Ильгиз Валинуров,,27,5.0
76883,Риторика,"Ораторское искусство / риторика,Книги по философии,Зарубежная образовательная литература,Зарубежная старинная литература,Античная литература",Марина Невская,,31,5.0
51703,Риторика в литературе и жизни,Педагогика,Василий Водовозов,,16,5.0
249127,Рождение сложности. Эволюционная биология сегодня: неожиданные открытия и новые вопросы,"Научно-популярная литература,Общая биология,Палеонтология",Александр Марков,,11,4.5
43574,Рок-презентация: как придать своему выступлению страсть и экспрессию,"Ораторское искусство / риторика,Эффективная презентация,Зарубежная деловая литература",Найджел Барлоу,,14,4.5
245877,Российская правовая политика в сфере защиты прав и свобод личности,Конституционное право,Олег Рыбаков,,6,5.0
86782,Россия в зеркале уголовных традиций тюрьмы,"Уголовно-исполнительное право,Органы юстиции",Валерий Анисимков,,16,5.0
224813,Россия и Европа,"Социальная философия,Книги по философии,Литература 19 века,Русская классика",Николай Данилевский,,20,5.0
56836,Рубаи,"Зарубежная старинная литература,Древневосточная литература",Омар Хайям,,18,5.0
47498,"Ружья, микробы и сталь. История человеческих сообществ","Научно-популярная литература,Всемирная история",Джаред Даймонд,,26,4.3
284186,Руны и сила женщины. Тайны северных мистерий,Зарубежная эзотерическая литература,Фрейя Асвинн,,21,5.0
149846,Русская интеллигенция и национальный вопрос,"Политология,Государственное и муниципальное управление",Максим Славинский,,15,4.3
154396,Русская народная педагогика,Педагогика,Василий Водовозов,,13,4.5
41925,Русский код развития,"Современное политическое положение,Новейшая история",Наталия Нарочницкая,,15,5.0
281268,Русь и Рим. После Христа,"Хронология,Популярно об истории","Глеб Носовский,Анатолий Фоменко",,13,4.5
175191,СНТ: Собрание VS Суд. Образцы документов,"Законы и постановления,Гражданское право,Документы, жалобы, образцы",Роман Колганов,,11,5.0
28647,Сам себе риэлтор. Как самостоятельно провести сделку с недвижимостью,Недвижимость,Вадим Шабалин,,19,5.0
3304,Сам себе риэлтор. Решение вашего квартирного вопроса,Недвижимость,Вадим Шабалин,,10,5.0
170143,"Самая большая тайна разума. Что такое сознание, и как это работает","Научно-популярная литература,Социальная философия",Василий Терехов,,9,
160075,Самое грандиозное шоу на Земле: доказательства эволюции,"Научно-популярная литература,Естествознание,Общая биология,Зарубежная образовательная литература,Палеонтология",Ричард Докинз,,41,3.7
194251,Самоубийство,"Социальная философия,Зарубежная образовательная литература,Социология",Эмиль Дюркгейм,,10,5.0
148918,Самые необычные животные,"Общая биология,Зоология",Дмитрий Бердышев,,12,4.3
155061,Сборник туркменского изобразительного искусства,"Искусствоведение,История искусства,Музеи и коллекции",Мурад Атаев,,15,4.0
69903,Северная Корея,"Научно-популярная литература,Этнография,Документальная литература",Олег Кирьянов,,17,5.0
6417,Семь самураев СССР. Они сражались за Родину!,Новейшая история,Дмитрий Лобанов,,17,4.8
52079,Серийные убийцы. Кровавые хроники российских маньяков,"Криминология,Документальная литература",Николай Модестов,,19,5.0
29238,Сильмариллион,"Героическое фэнтези,Зарубежное фэнтези,Классика фэнтези",Джон Толкин,,16,4.3
308449,Симметрия Мира,"Научно-популярная литература,Естествознание,Математика",Евгений Семиколенов,,9,3.0
167361,Система Тэйлора и организация работы советских учреждений,"Политология,Государственное и муниципальное управление",Надежда Крупская,,15,5.0
152433,Сицилиец,"Зарубежная драматургия,Европейская старинная литература",Марио Пьюзо,,11,5.0
216719,Скажи «НЕТ» пластику. 101 способ использовать меньше пластика и спасти мир,"Научно-популярная литература,Экология",Мария Ершова,,14,5.0
100409,Сказание о Казанской иконе Божией Матери,"Житийная литература,Православие для детей",Илья Литвак,,11,4.3
211017,Сказка деда Степана,"Фольклор,Короткие любовные романы,Русское фэнтези",Наталья Дёмина,,14,5.0
82670,"Скрытая жизнь Древнего Рима. Рабы и гладиаторы, преступники и проститутки, плебеи и легионеры… Жители Вечного города, о которых забыла история","Научно-популярная литература,История Древнего мира,Зарубежная образовательная литература",Роберт Напп,,12,5.0
106931,Слесарное дело,Отраслевые издания,"Алексей Долгих,Оксана Шпортько,Сергей Фокин",,12,3.7
43583,Словарь терминов газовой промышленности,Терминологические словари,Николай Каменников,,11,3.0
110079,"Слово как улика. Всё, что вы скажете, будет использовано против вас","Криминалистика,Документальная литература",Джон Олссон,,22,
140638,Сломанная тень,"Криминалистика,Исторические детективы,Полицейские детективы",Валерий Введенский,,13,5.0
36399,Смерть Артура,"Зарубежная старинная литература,Европейская старинная литература",Томас Мэлори,,15,4.0
293808,Смерть Брежнева,Русская драматургия,Константин Костенко,,15,4.5
69627,Смерть Сталина. Все версии. И ещё одна,Новейшая история,Рафаэль Гругман,,20,5.0
300019,Смерть в черной дыре и другие мелкие космические неприятности,"Научно-популярная литература,Астрономия,Зарубежная образовательная литература",Нил Тайсон,,26,4.0
58145,"Смотри! Удивительные истории про зрение. О любви, боли, надежде и счастье обрести мир заново","Офтальмология,Документальная литература",Арсений Кожухов,,17,5.0
106910,Сначала скажите «нет». Секреты профессиональных переговорщиков,"Ораторское искусство / риторика,Переговоры,Зарубежная деловая литература",Джим Кэмп,,12,5.0
180899,Современная логика,Логика,Александр Ивин,,11,5.0
93127,Современная философия,"Монографии,Социальная философия,Книги по философии",Владимир Соловьев,,15,4.8
293815,Современные технологии строительства и реконструкции зданий,"Отраслевые издания,Техническая литература","Сергей Сычев,Геннадий Бадьин",,17,3.5
105263,Сонеты,"Зарубежная поэзия,Зарубежная классика,Европейская старинная литература",Уильям Шекспир,,10,4.3
87956,Сонеты и поэмы,"Зарубежная поэзия,Зарубежная старинная литература",Уильям Шекспир,,21,4.6
110467,Сонеты. Гамлет,"Зарубежная поэзия,Зарубежная классика",Уильям Шекспир,,23,5.0
185303,Сонеты. Лучшая любовная лирика,"Зарубежная поэзия,Зарубежная классика,Европейская старинная литература",Уильям Шекспир,,17,5.0
280667,Соседи человека. Самые обычные животные,"Общая биология,Природа и животные",Станислав Старикович,,8,4.5
233043,Социальная адаптация молодых специалистов в системе общего образования в период становления цифровой экономики,"Монографии,Педагогика",Алла Матвеева,,14,3.8
321648,Социальная педагогика,Педагогика,Давид Альжев,,11,4.5
92425,Социальная педагогика: конспект лекций,Педагогика,Давид Альжев,,13,5.0
137007,Социология: конспект лекций,Социология,Сергей Давыдов,,16,5.0
133347,Справжня історія Стародавнього світу,"Научно-популярная литература,История Древнего мира,Популярно об истории",Олексій Мустафін,,13,5.0
162089,Средневековые мастера и гении Возрождения,"Изобразительное искусство,Искусствоведение,История искусства",Паола Волкова,,10,3.0
176766,Средневековье. Полная история эпохи,"История Средних веков,Популярно об истории",Кэтрин Грей,,15,5.0
179824,Средневековье. Самые известные герои истории,"История Средних веков,Популярно об истории",Наталия Басовская,,11,3.8
74803,Ставрополь,"Литература 19 века,Русская классика,География",Николай Воронов,,15,4.8
280965,Стань учителем! Записки учительницы и мамы. Два важных опыта,Педагогика,Ирина Андреева,,17,5.0
220789,Старосветские убийцы,"Криминалистика,Исторические детективы,Политические детективы",Валерий Введенский,,12,5.0
316418,Страстная неделя,Русская драматургия,Татьяна Соломатина,,17,4.2
262991,Стратегический взгляд: Америка и глобальный кризис,"Политология,Современное политическое положение,Зарубежная образовательная литература",Збигнев Бжезинский,,20,5.0
259314,Стратегия для России. Образование,"Социология,Научные доклады","Татьяна Клячко,Сергей Синельников-Мурылёв",,20,4.8
154944,Структура научных революций,"Социальная философия,Книги по философии,Зарубежная образовательная литература",Томас Кун,,11,5.0
197115,Суть времени Сергея Кургиняна,"Современное политическое положение,Национальная политика",Евгений Веденеев,,17,5.0
186349,Таинственная жизнь грибов. Удивительные чудеса скрытого от глаз мира,"Научно-популярная литература,Общая биология,Природа и животные",Роберт Хофрихтер,,23,4.1
166939,Таинственный дом в туманном поднебесье,"Мистика,Классика фантастики,Классика фэнтези",Говард Лавкрафт,,17,4.3
121169,Тайная жизнь цвета,"Научно-популярная литература,Изобразительное искусство,Искусствоведение,Дизайн,Зарубежная литература о культуре и искусстве",Кассия Сен-Клер,,54,4.2
104249,Так называемый Я. Учения о пустоте и взаимозависимом происхождении,"Тибетский буддизм,Зарубежная религиозная литература",лама Сопа Ринпоче,,16,4.0
253967,Талисман мумии,"Ужасы,Мистика,Классика приключенческой литературы",Брэм Стокер,,17,4.8
201407,Теория организации,Другие справочники,Анна Тюрина,,15,4.3
308311,Техническая неисправность,Русская драматургия,Константин Костенко,,13,5.0
20850,Трактат о живописи,"Изобразительное искусство,Искусствоведение,История искусства,Зарубежная классика,Зарубежная старинная литература",Леонардо да Винчи,,15,5.0
144251,Троица. Будь больше самого себя,"Научно-популярная литература,О психологии популярно",Андрей Курпатов,,22,5.0
47417,"Тук-тук, сердце! Как подружиться с самым неутомимым органом и что будет, если этого не сделать","Научно-популярная литература,Кардиология,Зарубежная образовательная литература",Йоханнес Хинрих фон Борстель,,50,4.7
262867,Ты – Космос. Как открыть в себе вселенную и почему это важно,"Метафизика,Зарубежная эзотерическая литература,Зарубежная образовательная литература","Дипак Чопра,Минас Кафатос",,13,5.0
67632,Тюрки или монголы? Эпоха Чингисхана,"История Средних веков,Популярно об истории",Анатолий Оловинцов,,17,5.0
64448,Убеждение. Уверенное выступление в любой ситуации,"Эффективная презентация,Зарубежная деловая литература",Брайан Трейси,,74,4.0
166227,Увольте себя!,"Советы от гуру,Зарубежная деловая литература",Роберт Кийосаки,,19,5.0
134340,Углубленный буддизм. От Хинаяны к Ваджраяне,"Тибетский буддизм,Книги по философии,Зарубежная религиозная литература,Зарубежная образовательная литература",Калу Ринпоче,,11,4.5
259860,Удивительная Солнечная система,"Астрономия,Прочая образовательная литература",Александр Громов,,12,5.0
83439,Удивительная география,"Естествознание,География",Людмила Антонова,,13,4.7
90608,Удивительная логика,Логика,Дмитрий Гусев,,20,4.0
194370,Удивительная палеонтология,Палеонтология,Кирилл Еськов,,12,3.0
202974,Удивительная философия,"История философии,Книги по философии",Дмитрий Гусев,,19,4.5
163130,Укрощение строптивой,"Зарубежная драматургия,Зарубежная классика,Зарубежная старинная литература,Европейская старинная литература",Уильям Шекспир,,21,4.2
299253,"Умереть, чтобы проснуться","Зарубежная эзотерическая литература,Документальная литература","Пол Сперри,Раджив Парти",,19,4.8
246402,Управляй своим миром. Древние стратегии для современной жизни,"Тибетский буддизм,Зарубежная религиозная и эзотерическая литература",Сакьонг Мипам,,17,4.3
197137,Учиться у Заратустры,"Социальная философия,Книги по философии,Зарубежная образовательная литература",Фридрих Ницше,,18,4.5
109943,Физиология силы,"Монографии,Анатомия и физиология,Физкультура и спорт","Руслан Городничев,Вячеслав Шляхтов",,12,5.0
124047,Философия античности,"Книги по философии,Другие справочники",Павел Шишкоедов,,17,
267586,Философия дизайна Германа Цапфа,"Изобразительное искусство,Дизайн",Герман Цапф,,23,3.6
20507,Философия и история философии,"История философии,Книги по философии",Татьяна Ритерман,,18,5.0
252888,Фотографирование природы,"Искусство фотографии,Природа и животные",Александр Матанцев,,10,
55538,Фотография. Искусство обмана,"Изобразительное искусство,Искусство фотографии",Ираклий Шанидзе,,29,4.5
148007,Фотография. Между документом и современным искусством,"Искусство фотографии,Зарубежная литература о культуре и искусстве",Андре Руйе,,13,5.0
295002,Хагакурэ. Сокрытое в листве. Кодекс чести самурая,"Зарубежная старинная литература,Древневосточная литература",Ямамото Цунэтомо,,16,4.0
55047,Хоккенхаймская ведьма,"Мистика,История Средних веков,Исторические детективы",Борис Конофальский,,19,
271702,Хранители Кольца,"Героическое фэнтези,Зарубежное фэнтези,Книги про волшебников,Классика фэнтези",Джон Толкин,,28,5.0
236368,Цивилизация майя,"Научно-популярная литература,Археология,История Древнего мира",Дмитрий Иванов,,13,5.0
286718,Частная жизнь Тюдоров. Секреты венценосной семьи,"Научно-популярная литература,История Средних веков,Зарубежная образовательная литература",Трейси Борман,,17,5.0
315354,Человек третьего тысячелетия,"Научно-популярная литература,Антропология,Всемирная история",Андрей Буровский,,17,3.5
116603,Черная риторика. Запрещенные приёмы ведения дискуссий,"Ораторское искусство / риторика,Зарубежная образовательная литература",Ричард Дэнсон,,54,4.6
305902,Чертополох. Философия живописи,"Изобразительное искусство,Искусствоведение,История искусства",Максим Кантор,,12,5.0
302754,Четвертая промышленная революция,"Экономическое развитие,Зарубежная образовательная литература",Клаус Шваб,,12,5.0
55055,Чешское фото,Русская драматургия,Александр Галин,,13,5.0
196395,"Что скрывает атмосфера, или Как возник воздух…","Научно-популярная литература,Естествознание",Сэм Кин,,15,
162609,"Что скрывает кожа. 2 квадратных метра, которые диктуют, как нам жить","Научно-популярная литература,Анатомия и физиология,Зарубежная образовательная литература",Йаэль Адлер,,188,4.8
140607,Что такое глобальная история?,"Научно-популярная литература,Всемирная история,Популярно об истории",Себастьян Конрад,,19,5.0
155198,Шесть освобождающих действий,"Тибетский буддизм,Вероучения в буддизме",Оле Нидал,,15,5.0
153228,"Широкая Масленица. Обычаи, православные традиции, рецепты",Православные традиции,Таисия Левкина,,22,4.7
145406,"Эволюция разума, или Бесконечные возможности человеческого мозга, основанные на распознавании образов","Научно-популярная литература,Нейробиология",Рэй Курцвейл,,23,5.0
58504,Эволюция сознания. Современная наука и древние учения,"Естествознание,Книги по философии,Прочая образовательная литература",Евгений Морозов,,13,
190686,Эгоистичный ген,"Научно-популярная литература,Генетика,Зарубежная образовательная литература",Ричард Докинз,,36,4.3
281051,"Эмиль, или о воспитании","Книги по философии,Зарубежная классика,Педагогика",Жан-Жак Руссо,,14,5.0
299602,"Эристика, или Искусство побеждать в спорах","Научно-популярная литература,История философии,Книги по философии,Зарубежная классика,Зарубежная образовательная литература",Артур Шопенгауэр,,30,
172632,Этикет деловых отношений,Корпоративная культура,Анна Егорова,,17,4.0
52156,Это дикое сердце,"Вестерны,Зарубежные любовные романы,Исторические любовные романы",Джоанна Линдсей,,26,4.9
